Model Name,Language,r,nFound,Call Counts,Time,N,len
CMT Real,C++,0,1,17,0.47,100000,10
CMT Real,C++,0,1,17,0.465,100000,10
CMT Real,C++,0,1,16,0.429,100000,10
CMT Real,C++,0,1,16,0.432,100000,10
CMT Real,C++,0,1,13,0.346,100000,10
CMT Real,C++,0.05,4,96,2.688,100000,10
CMT Real,C++,0.05,9,117,7.121,100000,10
CMT Real,C++,0.05,1,94,2.59,100000,10
CMT Real,C++,0.05,3,109,3.008,100000,10
CMT Real,C++,0.05,2,69,1.92,100000,10
CMT Real,C++,0.06,4,96,2.653,100000,10
CMT Real,C++,0.06,9,117,3.254,100000,10
CMT Real,C++,0.06,1,94,2.56,100000,10
CMT Real,C++,0.06,3,109,2.986,100000,10
CMT Real,C++,0.06,2,69,1.909,100000,10
CMT Real,C++,0.07,15,220,6.116,100000,10
CMT Real,C++,0.07,21,241,6.769,100000,10
CMT Real,C++,0.07,2,230,6.349,100000,10
CMT Real,C++,0.07,4,290,8.01,100000,10
CMT Real,C++,0.07,3,222,6.175,100000,10
CMT Real,C++,0.08,15,220,6.079,100000,10
CMT Real,C++,0.08,21,241,6.646,100000,10
CMT Real,C++,0.08,2,230,6.298,100000,10
CMT Real,C++,0.08,4,290,7.931,100000,10
CMT Real,C++,0.08,3,222,6.118,100000,10
CMT Real,C++,0.09,38,367,10.397,100000,10
CMT Real,C++,0.09,60,404,11.274,100000,10
CMT Real,C++,0.09,10,384,10.565,100000,10
CMT Real,C++,0.09,11,509,14.07,100000,10
CMT Real,C++,0.09,18,471,13.043,100000,10
CMT Real,C++,0.1,38,367,10.222,100000,10
CMT Real,C++,0.1,60,404,11.228,100000,10
CMT Real,C++,0.1,10,384,10.472,100000,10
CMT Real,C++,0.1,11,509,14.01,100000,10
CMT Real,C++,0.1,18,471,13.067,100000,10
CMT Real,C++,0.11,38,367,10.279,100000,10
CMT Real,C++,0.11,60,404,11.334,100000,10
CMT Real,C++,0.11,10,384,10.627,100000,10
CMT Real,C++,0.11,11,509,14.198,100000,10
CMT Real,C++,0.11,18,471,13.182,100000,10
CMT Real,C++,0.12,90,1033,30.354,100000,10
CMT Real,C++,0.12,117,1512,42.454,100000,10
CMT Real,C++,0.12,31,798,22.389,100000,10
CMT Real,C++,0.12,41,912,25.643,100000,10
CMT Real,C++,0.12,40,880,24.883,100000,10
CMT Real,C++,0.13,90,1033,29.3,100000,10
CMT Real,C++,0.13,117,1512,42.533,100000,10
CMT Real,C++,0.13,31,798,22.444,100000,10
CMT Real,C++,0.13,41,912,25.62,100000,10
CMT Real,C++,0.13,40,880,24.861,100000,10
CMT Real,C++,0.14,220,2133,62.637,100000,10
CMT Real,C++,0.14,262,3151,89.617,100000,10
CMT Real,C++,0.14,78,1404,39.28,100000,10
CMT Real,C++,0.14,71,1370,38.45,100000,10
CMT Real,C++,0.14,139,1926,54.475,100000,10
CMT Real,C++,0.15,220,2133,60.271,100000,10
CMT Real,C++,0.15,262,3151,88.362,100000,10
CMT Real,C++,0.15,78,1404,39.338,100000,10
CMT Real,C++,0.15,71,1370,38.449,100000,10
CMT Real,C++,0.15,139,1926,54.197,100000,10
CMT Real,C++,0.16,410,3662,102.629,100000,10
CMT Real,C++,0.16,467,4661,129.661,100000,10
CMT Real,C++,0.16,193,2653,74.074,100000,10
CMT Real,C++,0.16,153,2571,71.674,100000,10
CMT Real,C++,0.16,257,3361,94.067,100000,10
CMT Real,C++,0.17,410,3662,102.509,100000,10
CMT Real,C++,0.17,467,4661,129.67,100000,10
CMT Real,C++,0.17,193,2653,74.086,100000,10
CMT Real,C++,0.17,153,2571,71.661,100000,10
CMT Real,C++,0.17,257,3361,94.305,100000,10
CMT Real,C++,0,1,14,0.584,100000,15
CMT Real,C++,0,1,15,0.606,100000,15
CMT Real,C++,0,1,17,0.691,100000,15
CMT Real,C++,0,1,17,0.688,100000,15
CMT Real,C++,0,1,17,0.687,100000,15
CMT Real,C++,0.05,3,300,12.285,100000,15
CMT Real,C++,0.05,1,179,7.284,100000,15
CMT Real,C++,0.05,1,83,3.402,100000,15
CMT Real,C++,0.05,3,394,16.088,100000,15
CMT Real,C++,0.05,1,205,8.407,100000,15
CMT Real,C++,0.06,4,567,23.277,100000,15
CMT Real,C++,0.06,1,346,14.029,100000,15
CMT Real,C++,0.06,1,161,6.611,100000,15
CMT Real,C++,0.06,4,713,29.13,100000,15
CMT Real,C++,0.06,1,311,12.687,100000,15
CMT Real,C++,0.07,5,1047,42.778,100000,15
CMT Real,C++,0.07,1,684,27.765,100000,15
CMT Real,C++,0.07,2,265,10.9,100000,15
CMT Real,C++,0.07,4,934,38.05,100000,15
CMT Real,C++,0.07,2,453,18.551,100000,15
CMT Real,C++,0.08,7,1755,71.983,100000,15
CMT Real,C++,0.08,1,1011,41.272,100000,15
CMT Real,C++,0.08,2,306,12.616,100000,15
CMT Real,C++,0.08,7,1576,64.526,100000,15
CMT Real,C++,0.08,2,650,26.801,100000,15
CMT Real,C++,0.09,10,2078,86.289,100000,15
CMT Real,C++,0.09,1,1320,54.056,100000,15
CMT Real,C++,0.09,5,398,16.365,100000,15
CMT Real,C++,0.09,10,1984,81.288,100000,15
CMT Real,C++,0.09,6,1297,53.303,100000,15
CMT Real,C++,0.1,10,2709,111.437,100000,15
CMT Real,C++,0.1,1,2042,83.622,100000,15
CMT Real,C++,0.1,8,480,19.795,100000,15
CMT Real,C++,0.1,12,2907,119.69,100000,15
CMT Real,C++,0.1,9,2120,87.47,100000,15
CMT Real,C++,0.11,15,3306,136.04,100000,15
CMT Real,C++,0.11,1,2352,96.437,100000,15
CMT Real,C++,0.11,15,935,38.581,100000,15
CMT Real,C++,0.11,13,3590,147.584,100000,15
CMT Real,C++,0.11,10,2605,107.361,100000,15
CMT Real,C++,0.12,30,4647,190.962,100000,15
CMT Real,C++,0.12,1,3375,138.614,100000,15
CMT Real,C++,0.12,17,1197,49.281,100000,15
CMT Real,C++,0.12,25,5547,228.137,100000,15
CMT Real,C++,0.12,19,3539,145.806,100000,15
CMT Real,C++,0.13,42,5470,224.944,100000,15
CMT Real,C++,0.13,1,3895,159.974,100000,15
CMT Real,C++,0.13,26,3458,142.144,100000,15
CMT Real,C++,0.13,33,6540,268.368,100000,15
CMT Real,C++,0.13,35,4641,190.77,100000,15
CMT Real,C++,0.14,73,7135,292.905,100000,15
CMT Real,C++,0.14,4,5383,220.842,100000,15
CMT Real,C++,0.14,37,5305,218.029,100000,15
CMT Real,C++,0.14,56,8697,357.044,100000,15
CMT Real,C++,0.14,68,7503,308.641,100000,15
CMT Real,C++,0.15,93,7926,324.969,100000,15
CMT Real,C++,0.15,8,6364,260.719,100000,15
CMT Real,C++,0.15,59,7821,320.805,100000,15
CMT Real,C++,0.15,79,9927,407.289,100000,15
CMT Real,C++,0.15,84,9014,370.338,100000,15
CMT Real,C++,0.16,149,10615,435.605,100000,15
CMT Real,C++,0.16,12,8520,349.124,100000,15
CMT Real,C++,0.16,74,8934,366.922,100000,15
CMT Real,C++,0.16,114,12557,514.364,100000,15
CMT Real,C++,0.16,142,12220,501.196,100000,15
CMT Real,C++,0.17,204,12013,492.275,100000,15
CMT Real,C++,0.17,16,9653,395.093,100000,15
CMT Real,C++,0.17,115,11246,460.718,100000,15
CMT Real,C++,0.17,144,13947,571.294,100000,15
CMT Real,C++,0.17,186,13904,570.245,100000,15
CMT Real,C++,0,1,17,0.933,100000,20
CMT Real,C++,0,1,17,0.923,100000,20
CMT Real,C++,0,1,17,0.908,100000,20
CMT Real,C++,0,1,16,0.853,100000,20
CMT Real,C++,0,1,17,0.922,100000,20
CMT Real,C++,0.05,1,406,21.975,100000,20
CMT Real,C++,0.05,1,207,11.097,100000,20
CMT Real,C++,0.05,1,628,33.908,100000,20
CMT Real,C++,0.05,2,631,34.152,100000,20
CMT Real,C++,0.05,1,140,7.517,100000,20
CMT Real,C++,0.06,1,628,33.834,100000,20
CMT Real,C++,0.06,1,331,17.751,100000,20
CMT Real,C++,0.06,1,1068,57.44,100000,20
CMT Real,C++,0.06,2,1202,64.952,100000,20
CMT Real,C++,0.06,1,183,9.807,100000,20
CMT Real,C++,0.07,1,1056,56.947,100000,20
CMT Real,C++,0.07,1,453,24.466,100000,20
CMT Real,C++,0.07,1,1937,104.588,100000,20
CMT Real,C++,0.07,2,2051,111.312,100000,20
CMT Real,C++,0.07,1,288,15.58,100000,20
CMT Real,C++,0.08,1,1907,103.511,100000,20
CMT Real,C++,0.08,1,640,34.648,100000,20
CMT Real,C++,0.08,1,3652,197.91,100000,20
CMT Real,C++,0.08,2,3074,167.277,100000,20
CMT Real,C++,0.08,1,394,21.355,100000,20
CMT Real,C++,0.09,1,3252,176.785,100000,20
CMT Real,C++,0.09,1,1002,54.295,100000,20
CMT Real,C++,0.09,1,5658,306.73,100000,20
CMT Real,C++,0.09,3,4088,222.527,100000,20
CMT Real,C++,0.09,1,674,36.468,100000,20
CMT Real,C++,0.1,1,4713,256.075,100000,20
CMT Real,C++,0.1,1,1302,70.543,100000,20
CMT Real,C++,0.1,1,8381,454.237,100000,20
CMT Real,C++,0.1,4,5193,282.753,100000,20
CMT Real,C++,0.1,1,888,47.985,100000,20
CMT Real,C++,0.11,1,6457,350.312,100000,20
CMT Real,C++,0.11,1,1662,90.114,100000,20
CMT Real,C++,0.11,1,10210,554.027,100000,20
CMT Real,C++,0.11,5,5899,320.747,100000,20
CMT Real,C++,0.11,1,1117,60.517,100000,20
CMT Real,C++,0.12,2,8745,474.278,100000,20
CMT Real,C++,0.12,1,2171,117.615,100000,20
CMT Real,C++,0.12,1,13700,743.43,100000,20
CMT Real,C++,0.12,9,7616,420.118,100000,20
CMT Real,C++,0.12,1,1563,84.602,100000,20
CMT Real,C++,0.13,2,15102,830.424,100000,20
CMT Real,C++,0.13,1,4513,245.48,100000,20
CMT Real,C++,0.13,1,17986,972.849,100000,20
CMT Real,C++,0.13,13,10553,573.339,100000,20
CMT Real,C++,0.13,1,2144,116.186,100000,20
CMT Real,C++,0.14,2,19868,1073.88,100000,20
CMT Real,C++,0.14,1,6360,344.054,100000,20
CMT Real,C++,0.14,1,22789,1232.94,100000,20
CMT Real,C++,0.14,19,14393,784.449,100000,20
CMT Real,C++,0.14,1,2804,152.558,100000,20
CMT Real,C++,0.15,5,25046,1358.37,100000,20
CMT Real,C++,0.15,1,8122,441.025,100000,20
CMT Real,C++,0.15,8,27753,1503.68,100000,20
CMT Real,C++,0.15,32,18362,996.299,100000,20
CMT Real,C++,0.15,1,3527,191.465,100000,20
CMT Real,C++,0.16,9,30280,1638.94,100000,20
CMT Real,C++,0.16,1,10133,549.026,100000,20
CMT Real,C++,0.16,13,33485,1809.84,100000,20
CMT Real,C++,0.16,52,23349,1270.46,100000,20
CMT Real,C++,0.16,1,4374,237.961,100000,20
CMT Real,C++,0.17,21,35655,1932.17,100000,20
CMT Real,C++,0.17,1,12258,664.843,100000,20
CMT Real,C++,0.17,25,39350,2129.63,100000,20
CMT Real,C++,0.17,89,29703,1613.88,100000,20
CMT Real,C++,0.17,1,5658,306.314,100000,20
CMT Real,C++,0,1,18,1.453,100000,30
CMT Real,C++,0,1,16,1.279,100000,30
CMT Real,C++,0,1,17,1.361,100000,30
CMT Real,C++,0,1,15,1.197,100000,30
CMT Real,C++,0,1,17,1.359,100000,30
CMT Real,C++,0.05,1,2542,206.368,100000,30
CMT Real,C++,0.05,1,461,37.315,100000,30
CMT Real,C++,0.05,1,732,59.218,100000,30
CMT Real,C++,0.05,1,246,19.878,100000,30
CMT Real,C++,0.05,1,4079,330.831,100000,30
CMT Real,C++,0.06,1,5977,484.949,100000,30
CMT Real,C++,0.06,1,858,69.557,100000,30
CMT Real,C++,0.06,1,1700,137.643,100000,30
CMT Real,C++,0.06,1,879,71.297,100000,30
CMT Real,C++,0.06,1,8512,691.016,100000,30
CMT Real,C++,0.07,1,9535,773.222,100000,30
CMT Real,C++,0.07,1,1623,131.546,100000,30
CMT Real,C++,0.07,1,2584,209.602,100000,30
CMT Real,C++,0.07,1,1460,118.538,100000,30
CMT Real,C++,0.07,1,13136,1065.8,100000,30
CMT Real,C++,0.08,1,13711,1110.15,100000,30
CMT Real,C++,0.08,1,2619,212.117,100000,30
CMT Real,C++,0.08,1,5058,410.156,100000,30
CMT Real,C++,0.08,1,2402,194.793,100000,30
CMT Real,C++,0.08,1,18254,1479.14,100000,30
CMT Real,C++,0.09,2,19117,1545.89,100000,30
CMT Real,C++,0.09,1,4881,396.353,100000,30
CMT Real,C++,0.09,1,8408,682.045,100000,30
CMT Real,C++,0.09,1,3530,286.283,100000,30
CMT Real,C++,0.09,2,28339,2302.39,100000,30
CMT Real,C++,0.1,6,23513,1901.3,100000,30
CMT Real,C++,0.1,1,7451,605.836,100000,30
CMT Real,C++,0.1,1,11434,928.454,100000,30
CMT Real,C++,0.1,1,5662,460.822,100000,30
CMT Real,C++,0.1,3,37290,3025.33,100000,30
CMT Real,C++,0.11,15,30510,2472.58,100000,30
CMT Real,C++,0.11,1,10293,835.89,100000,30
CMT Real,C++,0.11,1,15231,1238.73,100000,30
CMT Real,C++,0.11,1,10227,831.332,100000,30
CMT Real,C++,0.11,4,45094,3674.29,100000,30
CMT Real,C++,0.12,51,47141,3818.78,100000,30
CMT Real,C++,0.12,1,14982,1215.11,100000,30
CMT Real,C++,0.12,1,21459,1741.9,100000,30
CMT Real,C++,0.12,1,17738,1439.1,100000,30
CMT Real,C++,0.12,11,54744,4437.32,100000,30
CMT Real,C++,0.13,96,56718,4590.16,100000,30
CMT Real,C++,0.13,1,19531,1579.09,100000,30
CMT Real,C++,0.13,1,26441,2138.99,100000,30
CMT Real,C++,0.13,1,23347,1889.59,100000,30
CMT Real,C++,0.13,30,60617,4891.46,100000,30
CMT Real,C++,0.14,206,64992,5244.85,100000,30
CMT Real,C++,0.14,1,24978,2018.8,100000,30
CMT Real,C++,0.14,4,31657,2559.03,100000,30
CMT Real,C++,0.14,2,29517,2387.6,100000,30
CMT Real,C++,0.14,69,66388,5360.2,100000,30
CMT Real,C++,0.15,437,72518,5849.5,100000,30
CMT Real,C++,0.15,1,30764,2485.26,100000,30
CMT Real,C++,0.15,7,39090,3158.06,100000,30
CMT Real,C++,0.15,4,36014,2927.83,100000,30
CMT Real,C++,0.15,154,71691,5777.36,100000,30
CMT Real,C++,0.16,753,77977,6283.39,100000,30
CMT Real,C++,0.16,2,36830,2976.66,100000,30
CMT Real,C++,0.16,11,45858,3704.03,100000,30
CMT Real,C++,0.16,6,42815,3459.08,100000,30
CMT Real,C++,0.16,334,76293,6149.64,100000,30
CMT Real,C++,0.17,1284,82765,6671.48,100000,30
CMT Real,C++,0.17,3,43248,3489.79,100000,30
CMT Real,C++,0.17,17,52698,4251.94,100000,30
CMT Real,C++,0.17,10,49614,4005.51,100000,30
CMT Real,C++,0.17,575,81959,6603.57,100000,30
CMT Real,C++,0,1,13,0.358,10000,10
CMT Real,C++,0,1,13,0.353,10000,10
CMT Real,C++,0,1,13,0.347,10000,10
CMT Real,C++,0,1,11,0.293,10000,10
CMT Real,C++,0,1,14,0.377,10000,10
CMT Real,C++,0.05,1,94,2.556,10000,10
CMT Real,C++,0.05,1,51,1.369,10000,10
CMT Real,C++,0.05,1,57,1.537,10000,10
CMT Real,C++,0.05,2,37,0.999,10000,10
CMT Real,C++,0.05,1,52,1.407,10000,10
CMT Real,C++,0.06,1,94,2.55,10000,10
CMT Real,C++,0.06,1,51,1.381,10000,10
CMT Real,C++,0.06,1,57,1.537,10000,10
CMT Real,C++,0.06,2,37,1.003,10000,10
CMT Real,C++,0.06,1,52,1.406,10000,10
CMT Real,C++,0.07,1,162,4.415,10000,10
CMT Real,C++,0.07,4,116,3.166,10000,10
CMT Real,C++,0.07,1,83,2.246,10000,10
CMT Real,C++,0.07,2,102,2.755,10000,10
CMT Real,C++,0.07,1,99,2.68,10000,10
CMT Real,C++,0.08,1,162,4.404,10000,10
CMT Real,C++,0.08,4,116,3.14,10000,10
CMT Real,C++,0.08,1,83,2.236,10000,10
CMT Real,C++,0.08,2,102,2.758,10000,10
CMT Real,C++,0.08,1,99,2.696,10000,10
CMT Real,C++,0.09,6,275,7.538,10000,10
CMT Real,C++,0.09,9,256,7.164,10000,10
CMT Real,C++,0.09,3,208,5.64,10000,10
CMT Real,C++,0.09,2,144,3.937,10000,10
CMT Real,C++,0.09,4,272,7.437,10000,10
CMT Real,C++,0.1,6,275,7.526,10000,10
CMT Real,C++,0.1,9,256,7.01,10000,10
CMT Real,C++,0.1,3,208,5.649,10000,10
CMT Real,C++,0.1,2,144,3.917,10000,10
CMT Real,C++,0.1,4,272,7.407,10000,10
CMT Real,C++,0.11,6,275,7.517,10000,10
CMT Real,C++,0.11,9,256,7.018,10000,10
CMT Real,C++,0.11,3,208,5.665,10000,10
CMT Real,C++,0.11,2,144,3.917,10000,10
CMT Real,C++,0.11,4,272,7.421,10000,10
CMT Real,C++,0.12,14,383,10.532,10000,10
CMT Real,C++,0.12,19,391,10.803,10000,10
CMT Real,C++,0.12,5,341,9.299,10000,10
CMT Real,C++,0.12,4,205,5.621,10000,10
CMT Real,C++,0.12,5,407,11.133,10000,10
CMT Real,C++,0.13,14,383,10.536,10000,10
CMT Real,C++,0.13,19,391,10.739,10000,10
CMT Real,C++,0.13,5,341,9.322,10000,10
CMT Real,C++,0.13,4,205,5.597,10000,10
CMT Real,C++,0.13,5,407,11.118,10000,10
CMT Real,C++,0.14,33,598,16.518,10000,10
CMT Real,C++,0.14,29,785,21.557,10000,10
CMT Real,C++,0.14,7,486,13.271,10000,10
CMT Real,C++,0.14,5,267,7.32,10000,10
CMT Real,C++,0.14,19,650,17.792,10000,10
CMT Real,C++,0.15,33,598,16.452,10000,10
CMT Real,C++,0.15,29,785,21.527,10000,10
CMT Real,C++,0.15,7,486,13.297,10000,10
CMT Real,C++,0.15,5,267,7.268,10000,10
CMT Real,C++,0.15,19,650,17.702,10000,10
CMT Real,C++,0.16,60,794,21.774,10000,10
CMT Real,C++,0.16,41,1053,28.722,10000,10
CMT Real,C++,0.16,19,753,20.52,10000,10
CMT Real,C++,0.16,11,386,10.544,10000,10
CMT Real,C++,0.16,37,903,24.663,10000,10
CMT Real,C++,0.17,60,794,21.694,10000,10
CMT Real,C++,0.17,41,1053,28.852,10000,10
CMT Real,C++,0.17,19,753,20.547,10000,10
CMT Real,C++,0.17,11,386,10.562,10000,10
CMT Real,C++,0.17,37,903,24.735,10000,10
CMT Real,C++,0,1,11,0.452,10000,15
CMT Real,C++,0,1,11,0.436,10000,15
CMT Real,C++,0,1,14,0.564,10000,15
CMT Real,C++,0,1,11,0.433,10000,15
CMT Real,C++,0,1,10,0.399,10000,15
CMT Real,C++,0.05,1,77,3.104,10000,15
CMT Real,C++,0.05,1,50,2.006,10000,15
CMT Real,C++,0.05,1,59,2.368,10000,15
CMT Real,C++,0.05,2,30,1.203,10000,15
CMT Real,C++,0.05,1,73,2.967,10000,15
CMT Real,C++,0.06,1,111,4.48,10000,15
CMT Real,C++,0.06,1,62,2.5,10000,15
CMT Real,C++,0.06,1,82,3.308,10000,15
CMT Real,C++,0.06,3,35,1.412,10000,15
CMT Real,C++,0.06,1,153,6.198,10000,15
CMT Real,C++,0.07,1,120,4.883,10000,15
CMT Real,C++,0.07,1,95,3.854,10000,15
CMT Real,C++,0.07,1,163,6.609,10000,15
CMT Real,C++,0.07,3,84,3.41,10000,15
CMT Real,C++,0.07,1,194,7.866,10000,15
CMT Real,C++,0.08,1,220,8.95,10000,15
CMT Real,C++,0.08,1,208,8.46,10000,15
CMT Real,C++,0.08,1,218,8.824,10000,15
CMT Real,C++,0.08,3,324,13.189,10000,15
CMT Real,C++,0.08,1,326,13.259,10000,15
CMT Real,C++,0.09,1,268,10.879,10000,15
CMT Real,C++,0.09,1,258,10.43,10000,15
CMT Real,C++,0.09,1,263,10.658,10000,15
CMT Real,C++,0.09,3,395,16.071,10000,15
CMT Real,C++,0.09,1,435,17.651,10000,15
CMT Real,C++,0.1,1,368,15.003,10000,15
CMT Real,C++,0.1,1,427,17.307,10000,15
CMT Real,C++,0.1,1,329,13.377,10000,15
CMT Real,C++,0.1,3,602,24.473,10000,15
CMT Real,C++,0.1,2,613,24.883,10000,15
CMT Real,C++,0.11,2,406,16.492,10000,15
CMT Real,C++,0.11,1,493,19.96,10000,15
CMT Real,C++,0.11,1,441,17.911,10000,15
CMT Real,C++,0.11,4,740,30.157,10000,15
CMT Real,C++,0.11,2,892,36.232,10000,15
CMT Real,C++,0.12,3,486,19.763,10000,15
CMT Real,C++,0.12,1,663,27.217,10000,15
CMT Real,C++,0.12,1,497,20.248,10000,15
CMT Real,C++,0.12,7,1013,41.304,10000,15
CMT Real,C++,0.12,3,1175,47.836,10000,15
CMT Real,C++,0.13,3,573,23.359,10000,15
CMT Real,C++,0.13,1,755,30.607,10000,15
CMT Real,C++,0.13,1,795,32.315,10000,15
CMT Real,C++,0.13,7,1152,46.887,10000,15
CMT Real,C++,0.13,4,1332,54.11,10000,15
CMT Real,C++,0.14,7,838,34.163,10000,15
CMT Real,C++,0.14,1,1027,42.299,10000,15
CMT Real,C++,0.14,1,947,39.272,10000,15
CMT Real,C++,0.14,7,1400,57.127,10000,15
CMT Real,C++,0.14,6,1701,69.263,10000,15
CMT Real,C++,0.15,10,972,40.531,10000,15
CMT Real,C++,0.15,2,1186,48.221,10000,15
CMT Real,C++,0.15,8,1270,51.823,10000,15
CMT Real,C++,0.15,9,1553,63.79,10000,15
CMT Real,C++,0.15,7,1944,79.275,10000,15
CMT Real,C++,0.16,16,1405,57.455,10000,15
CMT Real,C++,0.16,2,1592,64.761,10000,15
CMT Real,C++,0.16,8,1408,57.372,10000,15
CMT Real,C++,0.16,11,1848,75.418,10000,15
CMT Real,C++,0.16,9,2413,98.504,10000,15
CMT Real,C++,0.17,17,1628,67.144,10000,15
CMT Real,C++,0.17,3,1717,70.011,10000,15
CMT Real,C++,0.17,10,1752,71.484,10000,15
CMT Real,C++,0.17,12,2032,82.971,10000,15
CMT Real,C++,0.17,14,2659,108.646,10000,15
CMT Real,C++,0,1,13,0.707,10000,20
CMT Real,C++,0,1,12,0.637,10000,20
CMT Real,C++,0,1,14,0.75,10000,20
CMT Real,C++,0,1,12,0.638,10000,20
CMT Real,C++,0,1,13,0.699,10000,20
CMT Real,C++,0.05,1,201,10.773,10000,20
CMT Real,C++,0.05,1,88,4.694,10000,20
CMT Real,C++,0.05,1,285,15.249,10000,20
CMT Real,C++,0.05,1,148,7.938,10000,20
CMT Real,C++,0.05,1,30,1.598,10000,20
CMT Real,C++,0.06,1,282,15.123,10000,20
CMT Real,C++,0.06,1,102,5.443,10000,20
CMT Real,C++,0.06,1,509,27.292,10000,20
CMT Real,C++,0.06,1,246,13.191,10000,20
CMT Real,C++,0.06,1,51,2.742,10000,20
CMT Real,C++,0.07,1,378,20.386,10000,20
CMT Real,C++,0.07,1,138,7.385,10000,20
CMT Real,C++,0.07,1,712,38.227,10000,20
CMT Real,C++,0.07,1,332,17.852,10000,20
CMT Real,C++,0.07,1,58,3.11,10000,20
CMT Real,C++,0.08,1,738,39.763,10000,20
CMT Real,C++,0.08,1,277,14.897,10000,20
CMT Real,C++,0.08,1,1093,58.754,10000,20
CMT Real,C++,0.08,1,493,26.519,10000,20
CMT Real,C++,0.08,1,98,5.251,10000,20
CMT Real,C++,0.09,1,1027,55.231,10000,20
CMT Real,C++,0.09,1,385,20.753,10000,20
CMT Real,C++,0.09,1,1493,80.449,10000,20
CMT Real,C++,0.09,1,693,37.472,10000,20
CMT Real,C++,0.09,1,144,7.768,10000,20
CMT Real,C++,0.1,1,1332,71.747,10000,20
CMT Real,C++,0.1,1,505,27.14,10000,20
CMT Real,C++,0.1,1,1822,98.118,10000,20
CMT Real,C++,0.1,1,815,44.017,10000,20
CMT Real,C++,0.1,1,208,11.204,10000,20
CMT Real,C++,0.11,1,1823,98.054,10000,20
CMT Real,C++,0.11,1,615,32.987,10000,20
CMT Real,C++,0.11,1,2091,112.914,10000,20
CMT Real,C++,0.11,1,877,47.478,10000,20
CMT Real,C++,0.11,1,286,15.428,10000,20
CMT Real,C++,0.12,1,2333,125.861,10000,20
CMT Real,C++,0.12,1,770,41.412,10000,20
CMT Real,C++,0.12,1,2620,141.133,10000,20
CMT Real,C++,0.12,1,1219,65.825,10000,20
CMT Real,C++,0.12,1,361,19.458,10000,20
CMT Real,C++,0.13,1,2864,154.399,10000,20
CMT Real,C++,0.13,1,957,51.669,10000,20
CMT Real,C++,0.13,1,3107,167.677,10000,20
CMT Real,C++,0.13,2,1652,89.336,10000,20
CMT Real,C++,0.13,1,447,24.137,10000,20
CMT Real,C++,0.14,1,3410,183.559,10000,20
CMT Real,C++,0.14,1,1220,65.647,10000,20
CMT Real,C++,0.14,1,3762,202.441,10000,20
CMT Real,C++,0.14,2,2090,112.7,10000,20
CMT Real,C++,0.14,1,552,29.742,10000,20
CMT Real,C++,0.15,1,3976,213.993,10000,20
CMT Real,C++,0.15,1,1471,78.944,10000,20
CMT Real,C++,0.15,1,4473,240.684,10000,20
CMT Real,C++,0.15,6,2567,138.333,10000,20
CMT Real,C++,0.15,1,741,40.204,10000,20
CMT Real,C++,0.16,2,4532,244.706,10000,20
CMT Real,C++,0.16,1,1767,95.499,10000,20
CMT Real,C++,0.16,1,5146,277.717,10000,20
CMT Real,C++,0.16,7,2995,161.57,10000,20
CMT Real,C++,0.16,1,930,50.358,10000,20
CMT Real,C++,0.17,4,5123,275.671,10000,20
CMT Real,C++,0.17,1,2078,111.85,10000,20
CMT Real,C++,0.17,4,5727,307.989,10000,20
CMT Real,C++,0.17,13,3426,185.567,10000,20
CMT Real,C++,0.17,1,1103,60.695,10000,20
CMT Real,C++,0,1,13,1.054,10000,30
CMT Real,C++,0,1,13,1.038,10000,30
CMT Real,C++,0,1,14,1.116,10000,30
CMT Real,C++,0,1,12,0.956,10000,30
CMT Real,C++,0,1,10,0.797,10000,30
CMT Real,C++,0.05,1,362,29.196,10000,30
CMT Real,C++,0.05,1,191,15.404,10000,30
CMT Real,C++,0.05,1,205,16.536,10000,30
CMT Real,C++,0.05,1,361,29.144,10000,30
CMT Real,C++,0.05,1,731,59.33,10000,30
CMT Real,C++,0.06,1,585,47.145,10000,30
CMT Real,C++,0.06,1,390,31.615,10000,30
CMT Real,C++,0.06,1,450,36.299,10000,30
CMT Real,C++,0.06,1,639,51.618,10000,30
CMT Real,C++,0.06,1,1199,97.207,10000,30
CMT Real,C++,0.07,1,781,62.82,10000,30
CMT Real,C++,0.07,1,554,44.813,10000,30
CMT Real,C++,0.07,1,698,56.27,10000,30
CMT Real,C++,0.07,1,899,72.621,10000,30
CMT Real,C++,0.07,1,1649,133.33,10000,30
CMT Real,C++,0.08,1,1410,113.701,10000,30
CMT Real,C++,0.08,1,773,62.507,10000,30
CMT Real,C++,0.08,1,913,73.822,10000,30
CMT Real,C++,0.08,1,1191,96.363,10000,30
CMT Real,C++,0.08,1,2089,168.656,10000,30
CMT Real,C++,0.09,2,2195,177.23,10000,30
CMT Real,C++,0.09,1,1068,86.397,10000,30
CMT Real,C++,0.09,1,1317,106.28,10000,30
CMT Real,C++,0.09,1,1557,125.661,10000,30
CMT Real,C++,0.09,2,2901,235.751,10000,30
CMT Real,C++,0.1,2,2783,224.651,10000,30
CMT Real,C++,0.1,1,1440,116.503,10000,30
CMT Real,C++,0.1,1,1697,137.119,10000,30
CMT Real,C++,0.1,1,1978,159.827,10000,30
CMT Real,C++,0.1,2,4123,332.925,10000,30
CMT Real,C++,0.11,2,3687,297.098,10000,30
CMT Real,C++,0.11,1,1817,146.795,10000,30
CMT Real,C++,0.11,1,2197,177.396,10000,30
